news_id,Title,Link,Content,Category,Reporter,Date
37,문서 보안'의 힘…파수 첫 상반기 흑자 이끌었다,/news/articleView.html?idxno=45376,"데이터 보안 전문 기업 파수가 기업들의 '문서 보안' 수요 증가에 힘입어 올해 상반기 흑자전환에 성공했다. 지난 2000년 설립된 파수가 상반기 흑자를 기록한 것은 이번이 처음이다.파수는 11일 상반기 연결기준 매출 178억원, 영업이익 3억원을 기록했다고 공시했다. 지난해 상반기 대비 매출은 27% 증가했으며 영업이익은 흑자전환했다. 같은 기간 당기순이익도 약 4억원으로 흑자전환했다. 파수를 비롯한 정보보안 기업들의 매출은 상반기보다 하반기에 집중되는 특성을 보인다. 정보보안 기업들의 고객인 공공기관이나 기업들이 보안을 비롯한 I",보안/해킹,박현준,2022.08.11 10:54
38,SK쉴더스가 한국MS와 노리는 것…'클라우드·융합'보안과 스마트팩토리,/news/articleView.html?idxno=44928,SK그룹의 보안 전문 계열사 SK쉴더스가 한국마이크로소프트(이하 한국MS)와 손잡고 노리는 시장은 클라우드 보안·융합 보안·스마트팩토리로 요약된다. SK쉴더스는 지난 2021년 3월 SK그룹의 물리보안 계열사 ADT캡스와 정보보안 계열사 SK인포섹의 합병으로 탄생했다. 국내 물리보안 2위와 정보보안 1위 기업이 합쳐진만큼 기존 경쟁사들과의 차별화를 위해 보안 서비스에 안전·케어 서비스까지 더한 라이프 케어 플랫폼 기업을 추구하고 있다.최근 떠오르는 기술이나 시장에 자사의 보안을 더한 서비스를 개발하며 새로운 시장을 창출하기 위해 힘,보안/해킹,박현준,2022.07.12 06:00
39,삼성SDS 자회사 시큐아이 '네트워크 보안 1위·영업익 확대' 이끈 원동력은?,/news/articleView.html?idxno=44808,삼성SDS의 보안 자회사 시큐아이가 11년 연속 국내 네트워크 보안 시장에서 1위를 기록한 것은 차세대 방화벽 제품이 원동력으로 작용한 것으로 풀이된다.글로벌 시장조사 기관 프로스트 앤 설리번의 '2021년 APAC 네트워크 보안시장' 보고서에 따르면 시큐아이의 점유율은 전년 대비 4% 포인트(p) 증가하며 1위를 유지했다. 시큐아이는 구체적인 점유율 수치는 공개하지 않았다.기업들의 원격근무가 늘고 디지털 전환에 대한 수요가 늘면서 보안 위협이 증가함에 따라 내부 데이터와 자산을 보호하기 위한 네트워크 보안 솔루션에 대한 수요도 확,보안/해킹,박현준,2022.07.01 08:00
40,GS ITM은 IT '보안 파트너'로 왜 '스패로우'를 택했나,/news/articleView.html?idxno=44746,"IT서비스 기업 GS ITM과 콘텐츠·데이터 보안 기업 파수의 자회사 스패로우가 보안을 갖춘 IT 개발·운영 솔루션으로 기업 시장 공략에 나선다.양사가 27일 맺은 업무협약(MOU)은 GS ITM의 IT 서비스 관리 솔루션 'U.STRA ITSM'에 스패로우의 보안 솔루션들을 결합하는 것이 골자다.U.STRA ITSM은 기업이 IT서비스 개발과 운영에 필요한 각종 툴을 패키지처럼 모아놓은 솔루션이다. 개발과 배포, 운영까지 통합된 환경에서 할 수 있어 개발자들에게 편의를 제공한다. 업계에서 데브옵스(DevOps)라고 부르는 환경이다",보안/해킹,박현준,2022.06.27 12:15
41,삼성·화웨이도 볼 '한국 주도' 국제 5G 보안 바이블…어떻게 만들어졌나,/news/articleView.html?idxno=44418,"5G 시대가 열리면서 보안의 국제표준의 필요성은 더 커지고 있다. 각국의 통신사뿐만 아니라 스마트 기기·통신 장비 제조사까지 5G를 활용한 제품과 서비스를 만드는 과정에서 보안은 필수적이다. 그런데 보안 규정은 국가마다 제각각이다. 5G 관련 기업이 글로벌 시장에 진출하려면 각 국가의 보안 규정을 충족시켜야 하는 번거로움이 따른다. 하지만 5G 보안 관련 국제표준을 주요 국가들이 채택한다면, 기업은 이 표준만 준수한다면 글로벌 시장에 진출하기가 한결 용이해진다. 이러한 국제 전기통신 표준을 만드는 곳이 국제전기통신연합(ITU)이다.",보안/해킹,박현준,2022.05.29 19:00
42,"[윤's BT·IT]⑤정보보안, 국가 안보 직결되지만…기업들, '인력 부족' 아우성",/news/articleView.html?idxno=44349,윤석열 제20대 대통령의 BT(바이오 기술) 및 IT(정보 기술) 관련 국정과제를 진단하고 발전적인 방안을 모색한다. 국내 주요 정보보안 기업들이 윤석열 정부의 '110대 국정과제'에서 가장 주목하는 것은 '10만 사이버보안(정보보안) 인재 양성'이다. 정보보안에 대한 중요성은 날이 갈수록 커지고 있지만 현장에서 업무를 수행할 전문 인재가 턱없이 부족하기 때문이다. 최근 수년간 이른바 '네카라쿠배'로 불리는 네이버·카카오·라인·쿠팡·배민(우아한형제들) 등 플랫폼 기업들과 주요 게임 기업들이 우수 개발자 쟁탈전을 벌이며 구인난이 펼쳐,보안/해킹,박현준,2022.05.21 07:00
43,"SK쉴더스, 미국 연준 '빅스텝' 직격탄…투자 심리 위축에 '상장 철회'",/news/articleView.html?idxno=44184,"SK그룹의 융합보안 전문 기업 SK쉴더스가 미국 중앙은행 연방준비제도(Fed·연준)의 이른바 '빅스텝(big step)'에 따른 급격한 투자 심리 위축으로 인해 추진 중이던 상장을 철회했다.SK쉴더스는 SK그룹의 ICT(정보통신기술) 투자전문회사 SK스퀘어의 비상장 자회사들 중 IPO(기업공개) 1번 타자로 나섰지만 전세계적인 투자 심리가 위축되면서 상장을 다음으로 미루기로 결정했다.회사는 6일 ""글로벌 거시경제의 불확실성이 심화돼 투자 심리가 급격히 위축되면서 상장을 철회하고 향후 시장 상황을 고려해 기업 가치를 온전히 평가받을",보안/해킹,박현준,2022.05.06 10:36
44,"상장 초읽기' SK쉴더스, 보안 시장 구원투수 될까",/news/articleView.html?idxno=44167,오는 5월19일 상장을 앞둔 SK쉴더스의 IPO(기업공개) 흥행 여부에 보안업계의 관심이 뜨겁다.SK쉴더스는 지난해 국내 1위 사이버보안 기업 SK인포섹과 대표 물리보안 기업 ADT캡스의 합병으로 탄생했다. 사이버·물리보안 역량을 모두 갖췄다. 현재 상장된 보안 기업은 물리보안 영역의 에스원과 사이버보안의 안랩과 이글루코퍼레이션(구 이글루시큐리티)·파수 등이 있다.이런 가운데 사이버·물리 보안 사업을 함께 펼치고 있는 SK쉴더스가 시장에서 어떤 평가를 받을지가 보안업계의 뜨거운 관심사로 떠올랐다. 국내 주식 시장에서 유독 보안업은,보안/해킹,박현준,2022.05.04 14:13
45,증시 부진'속 IPO 추진하는 SK쉴더스의 자신감 원천은?,/news/articleView.html?idxno=44047,"SK 그룹의 융합보안 기업 SK쉴더스가 국내 증시가 부진한 가운데 IPO(기업공개)를 추진하는 것은 사업 성과와 높은 잠재력이 배경이 된 것으로 풀이된다.박진효 SK쉴더스 대표는 26일 온라인으로 열린 IPO 기자간담회에서 부진한 국내 증시 상황 속에서도 IPO를 성공적으로 이끌수 있다고 자신했다. 박 대표의 자신감의 원천은 회사의 실적과 향후 성장성에 기인한다. SK쉴더스는 지난 2021년 연결 매출 1조5497억원, 영업이익 1219억원을 기록했다. 전년 대비 각각 16.8%, 8.1% 증가했다. 회사가 매출 외에 내새운 수치는",보안/해킹,박현준,2022.04.26 16:03
46,세계 1위 NFT 'BAYC' 인스타 해킹 피해…12억원 규모 NFT 도난,/news/articleView.html?idxno=44043,"세계 1위 NFT(대체 불가능한 토큰) 프로젝트 '지루한 원숭이 요트클럽'(Board Ape Yacht Club, BAYC)의 공식 인스타그램 계정이 해킹을 당했다. 이로 인해 약 12억원 규모의 NFT가 도난당했다. 25일(현지시간) IT 전문매체 에 따르면 BAYC는 트위터를 통해 ""공식 인스타그램 계정이 해킹당했다. 이로 인해 다수의 NFT가 도난당했다""고 밝혔다. 아직 정확한 피해 규모는 집계되지 않았으나 현재까지 최소 약 100만달러(약 12억5000만원)의 피해가 발생한 것으로 파악된다. 해커는 인스타그램 계정에",보안/해킹,최경미,2022.04.26 10:24
47,안랩블록체인컴퍼니가 첫 아이템으로 웹 3.0 지갑 선택한 이유,/news/articleView.html?idxno=44012,"안랩블록체인컴퍼니가 첫 사업 아이템으로 웹 3.0 지갑을 선택한 것은 웹 3.0 환경에서 사용자의 자산과 프라이버시를 보호하기 위한 시작점이 '지갑'이라고 판단했기 때문이다.웹 3.0 지갑은 암호화폐, NFT(대체불가토큰) 등 디지털 자산을 보관하고 거래할 수 있도록 돕는 모바일 앱이다. 암호화된 웹 접속을 지원하고 다양한 블록체인의 dApp(Decentralized Application, 탈중앙화 분산 애플리케이션)과 상호작용한다.안랩블록체인컴퍼니는 안랩이 블록체인 사업을 추진하기 위해 설립한 자회사로 이달 1일 공식 출범했다.",보안/해킹,박현준,2022.04.22 17:38
48,삼성·LG 공격한 '랩서스 해킹'에 SK쉴더스가 대응하는 법,/news/articleView.html?idxno=43994,정보·물리보안 사업을 펼치는 SK쉴더스는 최근 국내외 주요 빅테크 기업을 공격한 '랩서스'에 해킹 분석 인력과 전문 시스템으로 대응하고 있다.글로벌 해킹 조직 랩서스는 최근 삼성전자·LG전자를 비롯해 엔비디아·마이크로소프트 등 주요 기업들의 시스템을 공격해 일부 계정정보를 탈취한 것으로 알려졌다. 이에 SK쉴더스의 Top-CERT팀은 랩서스의 공격기법을 분석에 나섰다. Top-CERT팀은 해킹 사고 발생 시 현장에 투입돼 원인을 규명하고 대책을 제시하는 해킹 사고 분석 전문가들이다. 지난 2012년부터 APT(지능형 지속 위협) 등,보안/해킹,박현준,2022.04.21 15:50
49,"美, 7천억 규모 '엑시 인피니티' 해킹 배후로 北 연계 '라자루스' 지목",/news/articleView.html?idxno=43925,미국 당국이 지난달 ‘돈 버는 게임(Play to earn·P2E)’인 ‘엑시 인피니티’가 당한 7000억원 규모 해킹의 배후로 북한 연계 해킹 조직 ‘라자루스(Lazarus)’를 지목했다.14일(현지시간) 가상자산 정보사이트 에 따르면 미국 재무부는 엑시 인피니티의 해킹에 라자루스가 연루됐다고 보고 이 단체와 연결된 가상자산 이더리움의 지갑 주소를 제재 목록에 추가했다고 밝혔다. 재무부가 라자루스가 보유한 가상자산 지갑을 제재 목록에 추가한 첫 사례인 것으로 알려졌다.블록체인 데이터 분석기업인 엘립틱은 해킹으로 피해를,보안/해킹,최경미,2022.04.15 08:49
50,"우크라, 변전소 해킹 시도한 러시아 공격 차단",/news/articleView.html?idxno=43893,러시아의 해커 조직이 우크라이나의 전력시설 공격을 시도했지만 실패한 것으로 밝혀졌다.12일(현지시간) IT 전문매체 은 러시아군 소속으로 알려진 해커 조직 ‘샌드웜’이 최근 우크라이나 인구밀집지역의 변전소를 공격하려고 시도했지만 ‘우크라이나 컴퓨터 비상대응팀(CERT-UA)’이 이를 무력화했다고 보도했다. CERT-UA에 따르면 샌드웜은 이번 공격에서 ‘인더스트로이어(Industroyer)’라는 악성코드를 사용했다. 이는 전기 공급망을 통제하는 우크라이나 변전소만 공격하도록 개발된 악성코드다.2016년 크리스마스 연휴 직전,보안/해킹,최경미,2022.04.13 08:08
51,[함께 쓰는 풀리퀘]그 비밀번호가 안전하지 않은 이유①,/news/articleView.html?idxno=43865,‘풀리퀘’는 깃허브에서 타인의 코드에 리뷰를 요청하는 기능인 ‘풀 리퀘스트’의 줄임말입니다. 풀리퀘를 통해 코드는 더 발전하는데요. 알아두면 쓸모 있는 IT업계의 크고 작은 사건들을 변규홍 스켈터랩스 개발자가 격주로 ‘풀리퀘’ 드립니다.스티븐 스필버그의 SF 영화 에 등장하는 사람들은 하루의 대부분을 가상현실 세계인 ‘오아시스(OASIS)’에서 보낸다. 일종의 메타버스(Metaverse)다.[1] 오아시스에 접속할 땐 접속하려는 계정의 비밀번호를 알아야 한다. 비밀번호만 알면 인증(Authentication) 절,보안/해킹,김인경,2022.04.10 07:00
52,"벨라루스 해커 단체, 페이스북서 ‘우크라이나 항복’ 가짜 영상 확산시켜",/news/articleView.html?idxno=43851,벨라루스와 연계된 해킹 단체가 우크라이나 군 관계자의 페이스북 계정을 해킹해 자국 군에 항복을 촉구하는 동영상을 올린 것으로 밝혀졌다.7일(현지시간) IT 전문매체 에 따르면 페이스북 운영사인 메타는 새로운 보안 보고서에서 벨라루스 정부와 연계된 것으로 알려진 ‘고스트라이터(Ghostwriter)’라는 해킹 단체가 이 공격을 주도했다고 주장했다. 고스트라이터는 먼저 소셜미디어(SNS) 이용자의 이메일을 해킹한 뒤 SNS 계정 접근권을 얻어 허위 정보를 올리는 수법을 사용한다. 특히 과거에는 북대서양조약기구(NATO)에 대해,보안/해킹,최경미,2022.04.08 08:39
53,"애플·메타·디스코드, 해킹된 계정에 속아 개인정보 공유했다",/news/articleView.html?idxno=43750,"애플·메타·디스코드가 법 집행관 행세를 하는 해커들에게 이용자 정보를 넘긴 것으로 알려졌다.30일(현지시간) 는 익명의 소식통을 인용해 지난해 해커들이 법 집행관의 이메일을 해킹해 애플·메타·디스코드에 ‘긴급 자료 공유 요청’을 보냈다고 보도했다. 애플과 메타는 이를 믿고 주소, 연락처, IP 주소 등 이용자의 기본 정보를 해커들에게 넘긴 것으로 알려졌다. 디스코드는 이용자의 인터넷 방문 이력을 공유했다고 밝혔다. 해커들은 소셜미디어(SNS) 기업 스냅에도 요청을 보냈지만 스냅이 정보를 공유했는지는 밝혀지지 않았다.법 집",보안/해킹,최경미,2022.03.31 14:00
54,"안랩, ‘비대면 바우처’ 공급기업 선정...매출 성장 마중물 될까",/news/articleView.html?idxno=43716,"안랩이 정부의 ‘비대면 서비스 바우처 지원사업’ 공급기업으로 선정돼, 올해 중소·벤처기업을 대상으로 보안 솔루션을 제공하게 됐다.29일 안랩은 네트워크·보안 솔루션 분야 공급기업으로 선정됐다고 밝혔다. △중소기업용 SaaS(서비스형 소프트웨어)형 보안관리 솔루션인 ‘안랩 오피스 시큐리티(AhnLab Office Security)’ 제품군 △안랩 차세대 방화벽 ‘안랩 트러스가드(AhnLab TrusGuard)’ 50B 모델 등 중소기업의 업무 환경에 최적화된 보안 솔루션을 제공한다는 설명이다. 수요기업 신청을 원하는 중소·벤처기업은",보안/해킹,김인경,2022.03.29 14:10
55,새 대표 선임한 이스트시큐리티...클라우드·메타버스·가상자산 보안 힘준다,/news/articleView.html?idxno=43696,"보안전문기업 이스트시큐리티가 25일 이사회 결의를 통해 정진일 신임 대표이사를 선임했다고 밝혔다. 새롭게 선임된 정진일 대표이사는 델 테크놀로지스, 넷앱, 삼성SDS, 효성인포메이션시스템, 메가존 등 국내 대기업과 글로벌 기업을 두루 거친 정보기술(IT)·클라우드 비즈니스 전문가다. 아주대학교 경영대학원에서 석사 과정을 마친 경영학 전공자이기도 하다.메가존에서는 글로벌 기업인 구글의 클라우드 비즈니스를 총괄했고, 넷앱과 델 테크놀로지스에서는 삼성그룹의 글로벌 비즈니스 총괄 및 전담 기술 컨설턴트로 근무했다. 기술적 전문성과 경영 관",보안/해킹,김인경,2022.03.28 12:01
56,"구글 “北 해커, 미국 기업 사이버 공격 시도”",/news/articleView.html?idxno=43673,"구글이 최근 북한 해커들이 사이버 공격을 시도했지만 이를 저지했다고 밝혔다.24일(현지시간) IT 전문매체 에 따르면 구글의 위협분석그룹(TAG)은 “북한의 해킹 그룹인 ‘오퍼레이션 드림잡(Operation Dream Job)’과 ‘오퍼레이션 애플제우스(Operation AppleJeus)’가 크롬 웹브라우저에서 원격 코드 실행을 통한 공격을 시도해왔다”고 발표했다. 이 해커들은 미국 언론사, IT, 가상자산, 핀테크 업계를 대상으로 공격을 시도한 것으로 알려졌다. 구글 측은 지난 2월 10일에 해당 그룹들의 공격을 최초",보안/해킹,최경미,2022.03.25 08:33
57,“통일부 문건 위장한 北 해킹 발견”,/news/articleView.html?idxno=43594,"통일부 남북관계 주요일지 2월호 내용처럼 위장한 북(北) 연계 해킹공격이 연이어 발견되고 있어 각별한 주의가 요구된다.18일 보안전문기업 이스트시큐리티에 따르면 이번 공격은 대북 전문가·종사자를 겨냥한 것으로, 통일부에서 공식적으로 보낸 남북관계 주요일지처럼 교묘하게 위장해 이메일 계정을 탈취하려는 목적의 공격이다. 실제 통일부 관련 화면 디자인을 일부 모방해 정상적인 내용처럼 꾸몄고, 본문 하단 부분에 ‘남북관계_주요일지(2022년 2월).hwp’ 파일을 첨부한 것처럼 속여 사용한 게 특징이다.이스트시큐리티 시큐리티대응센터(이하",보안/해킹,김인경,2022.03.18 16:05
58,독일 당국 “러 보안기업 카스퍼스키 제품 교체하라”,/news/articleView.html?idxno=43547,"독일 당국이 러시아 보안 기업 카스퍼스키가 우크라이나 침략과 관련된 사이버 공격 등에 사용될 수 있다고 경고하며 자국 기관·기업들이 카스퍼스키 제품을 사용하지 말 것을 당부했다. 15일(현지시간) IT 전문매체 에 따르면 독일 연방 정보 보안국(BSI)은 카스퍼스키 제품을 사용하는 자국 기관들에게 러시아 외의 다른 국가 기업이 제공하는 소프트웨어로 교체할 것을 권고했다. 또 러시아가 우크라이나에서 벌이고 있는 군사 작전 및 정보전과 유럽, 북대서양조약기구(NATO), 독일에 가하는 위협을 바탕으로 러시아가 카스퍼스키를",보안/해킹,최경미,2022.03.16 08:14
59,‘서빙로봇’ 들고 나온 SK쉴더스...탈(脫)보안 전략 통할까,/news/articleView.html?idxno=43537,"하반기 상장을 앞둔 SK쉴더스가 ‘탈(脫)보안’ 행보를 이어가고 있다. 15일 SK쉴더스는 우아한형제들과 손잡고 ‘SK쉴더스 서빙로봇’ 서비스를 공식 출시했다고 밝혔다. SK쉴더스는 서빙로봇 전용 고객센터를 열고, 외식업 매장을 운영하는 점주를 대상으로 본격적인 홍보 활동에 나선다. 합리적인 비용으로 매장 운영 효율을 높일 수 있는 대안으로 서빙로봇을 홍보해, 보급을 확대해 나가겠다는 계획이다. 또, 서빙로봇은 단순 서빙 기능뿐만 아니라 홍보·안내 기능도 갖추고 있어 고객 응대가 필요한 다양한 곳에 도입이 가능하다는 게 SK쉴더스의",보안/해킹,김인경,2022.03.15 14:10
60,"구글 클라우드, 보안 업체 ‘맨디언트’ 6조6700억원에 인수",/news/articleView.html?idxno=43472,구글이 미국의 보안업체 ‘맨디언트(Mandiant)’를 54억달러(약 6조6700억원)에 인수한다. 8일(현지시간) IT 전문매체 는 구글이 클라우드 사업을 강화하기 위해 맨디언트를 인수한다고 발표했다. 구글이 맨디언트의 보안 데이터 수집력과 수백 명의 보안 컨설턴트를 확보할 수 있게 됐다고 전했다. 앞서 마이크로소프트(MS)가 맨디언트를 인수한다는 보도가 있었지만 최종적으로 구글이 매수하게 됐다. 구글에 따르면 인수는 올해 말 마무리될 예정이다. 토마스 쿠리안 구글 클라우드 최고경영자(CEO)는 우크라이나에서 격렬한,보안/해킹,최경미,2022.03.09 11:00
61,건강검진 결과 받았더니 악성파일이...北 연계 해킹 '주의',/news/articleView.html?idxno=43423,"국내서 병·의료원 증명서 발급처럼 위장한 북(北) 연계 해킹 공격이 등장해 각별한 주의가 요구된다.4일 이스트시큐리티에 따르면 이번에 발견된 공격은 건강검진 결과 인터넷 조회·발급 서비스로 위장해 악성 파일을 유포하는 것이 특징이다. 실제 국내 병원·의료기관 증명서 발급에 필요한 정상 플러그인 프로그램을 결합하는 신뢰 기반 속임수를 사용했다. 해당 프로그램이 설치될 경우 정상적인 병원 증명서 발급 진행이 가능하지만, 동시에 예기치 못한 사이버 보안 위협에 노출된다는 설명이다. 이스트시큐리티는 관련 악성 파일을에 대해 알약(ALYac",보안/해킹,김인경,2022.03.04 14:00
62,"상장 앞둔 SK쉴더스, ‘뷰티 스타트업’ 투자...이유 있네",/news/articleView.html?idxno=43382,"기업공개(IPO)를 추진 중인 SK쉴더스가 인공지능(AI) 뷰티 솔루션 스타트업 룰루랩(Lululab)에 30억원 규모의 지분투자를 단행했다고 2일 밝혔다. 이를 계기로 ‘무인매장’ 사업을 키우고, 무인화 솔루션 생태계를 주도한다는 전략이다.사람 없는 ‘무인매장’ 노리는 SK쉴더스SK쉴더스는 무인경비·무인주차·출입통제 등 물리보안기업인 ADT캡스와 사이버공격 탐지·보안관제·시스템통합(SI) 등 정보보안기업인 SK인포섹이 지난해 3월 합병해 만들어진 회사로 보안(Security), 안전·케어 사업을 아우르는 이른바 ‘라이프 케어 플랫",보안/해킹,김인경,2022.03.02 14:20
63,"[넘버스]'조용한' 안랩, OT·블록체인으로 '변신'할까",/news/articleView.html?idxno=43245,먼저 읽고 가세요? 안랩은 2021년에 처음으로 연간 매출 2000억원을 돌파했습니다. 최근 5년간 영업이익도 꾸준히 늘어 영업이익률은 11%를 유지했습니다. 안랩은 올해 OT(운영기술) 보안과 블록체인 등을 신사업으로 추진하겠다고 선언하며 변화를 예고했습니다.안랩은 풍파가 없는 대표적인 기업입니다. 실적이 눈에 띌만큼 향상되지도 않지만 그렇다고 곤두박질치지도 않죠. 조금씩 조금씩 우상향하고 있습니다. 이는 정보보안 업종의 특징이기도 합니다. 안랩과 정보보안 기업들의 고객은 주로 대기업·금융사·공공기관이죠. 기업과 기관들이 보안에,보안/해킹,박현준,2022.02.18 18:06
64,"LG전자 전장사업, ‘보안’ 경쟁력 높이는 배경은",/news/articleView.html?idxno=43202,LG전자는 VS사업본부와 LG마그나 이파워트레인 사업장이 글로벌 정보보안 인증 ‘TISAX(Trusted Information Security Assessment eXchange)'를 획득했다고 15일 밝혔다. TISAX는 독일자동차산업협회가 만든 글로벌 정보보안 인증 기준이다. △정보보안체계 △협력업체 보안체계 △데이터 보호 체계 △시제품 보호 체계 등 4개 측면에서 보안성을 평가한다. 유럽을 중심으로 자동차 제조사들은 부품 공급사 선정 시 보안 관련 엄격한 기준을 요구하는 추세다. LG전자는 “전장사업의 삼각편대 사업장이 모두,보안/해킹,최창원,2022.02.15 10:08
65,"구글클라우드, 암호화폐 채굴 위협도 탐지한다",/news/articleView.html?idxno=43190,"구글클라우드가 업계 최초로 암호화폐 채굴 위협을 탐지하는 ‘VMTD(Virtual Machine Threat Detection·가상머신 위협탐지)’ 기능을 업계 최초로 발표했다.기업들의 클라우드 도입이 늘면서 보안 위협도 커지고 있다. 구글이 지난해 11월 발표한 ‘구글 사이버보안 실행팀 위협 범위 보고서’에 따르면 보안이 침해된 클라우드 인스턴스의 86%가 암호화폐 채굴에 사용되고 있다. 구글클라우드에 따르면 VMTD를 사용할 경우 암호화폐 채굴, 데이터 무단 반출, 랜섬웨어 등 각종 공격으로부터 보호를 강화할 수 있다.이 기능은",보안/해킹,김인경,2022.02.14 15:52
66,"""주가 안정 위한 결정"" KT 이니텍, 35억원 자사주 취득 신탁계약 체결",/news/articleView.html?idxno=42945,KT그룹사 금융보안 전문기업 이니텍은 NH투자증권과 35억원 규모의 자사주 취득 신탁 계약을 체결했다고 24일 밝혔다. 계약기간은 오는 25일부터 7월25일까지다.하락한 주가를 부양하기 위한 결정이다. 통상적으로 기업이 자사주를 취득하면 시중에 유통되는 주식 물량이 줄어들기 때문에 주가 상승 효과가 있는 것으로 여겨진다. 이날 이니텍 강석모 대표이사는 “주가 안정과 주주가치 제고뿐 아니라 지속적인 기업 성장 가능성의 자신감을 주주와 투자자분들께 보여드리는 차원에서의 결정”이라고 설명했다. 또 “앞으로도 이니텍은 적극적인 주주친화 정,보안/해킹,김인경,2022.01.24 16:46
67,“‘클라우드’ 쓰는데 보안엔 소홀...해커 ‘먹잇감’ 될 수도” 트렌드마이크로의 경고,/news/articleView.html?idxno=42911,"“온프레미스(on-premise·사내 시스템)에서 클라우드로 이주하면서 보안에 대한 투자가 현격하게 줄어드는 게 사실이에요. 하지만 (보안을) 간과했다가는 위험요소가 될 수 있습니다.” 20일 트렌드마이크로 김진광 지사장은 온라인으로 진행된 ‘6대 사이버 위협 예측 보고서’ 발표에서 클라우드 보안의 중요성을 강조하면서 이같이 말했다.디지털 전환에 클라우드·랜섬웨어 위협 커져...“보안 투자해야”기업들의 ‘디지털 전환(Digital Transformation·DX)’이 빨라지고, 코로나19를 계기로 업무용 네트워크가 내부·외부까지 확",보안/해킹,김인경,2022.01.20 17:55
68,“성인용 게임 받았는데...” 알고보니 디도스 악성봇,/news/articleView.html?idxno=42889,"특정 파일공유 사이트에 성인용 게임으로 위장한 악성파일을 올려 디도스 공격용 악성코드를 유포하는 사례가 발견돼 사용자들의 주의가 요구된다.19일 안랩은 특정 파일공유 사이트에 올라온 유명 성인용 게임 다운로드 게시물에서 악성코드를 포함한 압축파일이 발견됐다고 밝혔다. 사용자가 게임을 내려 받고, 플레이를 위해 압축파일 내에 있는 실행파일(‘Game_Open.exe’)을 실행하면 공격자의 명령에 따라 디도스 공격을 수행할 수 있는 봇(Bot) 악성코드가 설치된다. 다른 PC를 공격하는 이른바 ‘좀비PC’가 될 수 있다는 뜻이다. 악성",보안/해킹,김인경,2022.01.19 12:08
69,랜섬웨어 기승...‘역사상 최악’ 로그4j 악용 공격도 줄이어,/news/articleView.html?idxno=42807,"랜섬웨어 공격이 기승을 부리고 있는 가운데, 지난해 발견된 취약점 ‘로그4j(Log4j)’를 악용한 공격이 올해도 지속적으로 발견되고 있는 것으로 나타났다.12일 보안 전문기업 이스트시큐리티는 지난해 4분기 기준 백신 프로그램 ‘알약’을 통해 차단된 랜섬웨어 공격은 총 16만3229건에 달했다고 밝혔다. 전 분기 대비 약 2만건 증가한 숫자로, 일평균 약 1813건의 랜섬웨어 공격이 차단됐다. 랜섬웨어 공격은 지속적으로 늘어나는 추세다. 이스트시큐리티 시큐리티대응센터(이하 ESRC)에 따르면 이번 통계는 개인 사용자를 대상으로 무료",보안/해킹,김인경,2022.01.12 14:39
70,“비트코인 법정화폐 등록”…인도 총리 트윗 또 해킹 소동,/news/articleView.html?idxno=42449,나렌드라 모디 인도 총리의 트위터 계정에 ‘비트코인을 법정화폐로 채택한다’는 글이 또 올라와 논란이 됐다. 인도는 비트코인 금지법을 추진하는 등 가상화폐(암호화폐) 도입에 부정적인 입장을 취하고 있는 대표적 국가다. 해당 글은 이번에도 해킹으로 인한 허위로 나타났다.13일 과  등 외신 보도에 따르면 모디 총리 트위터에 비트코인을 법정화폐로 공식 채택했다는 글이 게재됐다. 12일(현지시간) 새벽 올라온 글엔 ‘인도가 비트코인을 매입해 국민에 배포 중’이라는 등의 내용도 담겼다. 불법 웹사이트로 연결되는 링크도,보안/해킹,정두용,2021.12.13 11:35
71,"홈페이지 기록 남기는 '로그4j2'서 취약점 발견…과기정통부 ""긴급 보안패치 권고""",/news/articleView.html?idxno=42445,많은 기업들이 홈페이지를 운영하며 사용하는 아파치(Apache) 로그(Log)4j 2 서비스와 관련된 보안 취약점이 발견된 가운데 정부가 긴급 보안패치를 할 것을 권고했다.과학기술정보통신부(이하 과기정통부)는 12일 아파치 로그4j 2 서비스에 대한 보안 취약점이 발견됨에 따라 긴급 보안 업데이트를 권고했다. 관련 취약점을 공격자가 악용할 경우 악성코드 감염 등의 피해를 발생 시킬 수 있으므로 보호나라 홈페이지의 보안공지에 따라 긴급하게 보안조치를 해줄 것을 당부했다.로그4j란 기업 홈페이지 등 인터넷 서비스 운영과 관리 목적의 로,보안/해킹,박현준,2021.12.12 13:40
72,"“아이폰 해킹 프로그램 판매”…애플, 이스라엘 ‘NSO 그룹’ 고소",/news/articleView.html?idxno=42227,애플이 이스라엘의 보안업체 ‘NSO 그룹’이 스파이웨어(사용자 몰래 컴퓨터·휴대전화에 잠입해 개인정보를 빼가는 소프트웨어) 프로그램 판매해 아이폰을 해킹당하게 만들었다고 주장하며 해당 기업을 고소했다. 등 외신들은 애플이 캘리포니아 산호세 연방법원에 NSO 그룹을 상대로 소송을 제기했다고 23일(현지시간) 보도했다. NSO 그룹이 판매한 ‘페가수스’는 인권 운동가·언론인·기업인 등의 휴대전화를 해킹하는 데 사용된 것으로 수차례 지목당한 바 있다.토론토 대학의 연구기관인 시티즌 랩은 지난해 12월 보고서를 통해 ‘페가수스’,보안/해킹,정두용,2021.11.24 09:26
